종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
084370,유진테크,"20,650","1,400","7.27","20,650","20,600","671,795","13,566,613,600","19,600","20,750","19,600","500",원(KRW),"22,916,042","473,216,267,300",
178780,유테크,"2,910","-25","0.85","2,915","2,910","317,752","926,009,150","2,990","2,995","2,800","500",원(KRW),"24,568,771","71,495,123,610",
179900,유티아이,"18,150","-500","2.68","18,200","18,150","210,453","3,816,402,600","18,650","19,000","17,750","500",원(KRW),"15,864,895","287,947,844,250",
263050,유틸렉스,"51,500","-300","0.58","51,600","51,500","21,936","1,130,626,900","52,200","52,500","51,000","500",원(KRW),"7,424,674","382,370,711,000",
191410,육일씨엔에쓰,"2,505","45","1.83","2,505","2,475","24,890","61,039,790","2,385","2,510","2,380","500",원(KRW),"9,363,022","23,454,370,110",
072770,율호,"1,305","15","1.16","1,315","1,305","1,701,919","2,229,412,240","1,305","1,365","1,250","500",원(KRW),"35,957,518","46,924,560,990",
039020,이건홀딩스,"2,520","0","0.00","2,520","2,515","39,698","99,252,150","2,535","2,550","2,490","1,000",원(KRW),"22,584,709","56,913,466,680",
060230,이그잭스,"1,625","105","6.91","1,625","1,620","2,313,291","3,707,507,045","1,500","1,640","1,500","500",원(KRW),"71,596,816","116,344,826,000",
067920,이글루시큐리티,"4,250","-45","1.05","4,255","4,250","8,127","34,466,525","4,295","4,305","4,200","500",원(KRW),"10,996,119","46,733,505,750",
044960,이글벳,"7,370","140","1.94","7,380","7,370","1,821,556","13,450,803,830","7,190","7,550","7,140","500",원(KRW),"12,641,883","93,170,677,710",
302430,이노메트리,"17,050","-200","1.16","17,050","17,000","123,111","2,111,423,850","17,400","17,600","16,900","500",원(KRW),"9,650,216","164,536,182,800",
073490,이노와이어리스,"42,200","-4,750","10.12","42,250","42,200","928,285","40,112,079,700","46,100","46,100","41,800","500",원(KRW),"6,002,500","253,305,500,000",
215790,이노인스트루먼트,"2,695","-15","0.55","2,695","2,690","782,872","2,116,682,610","2,700","2,800","2,580","500",원(KRW),"20,283,149","54,663,086,555",
246960,이노테라피,"10,950","-150","1.35","11,000","10,900","16,065","175,963,900","11,100","11,250","10,850","500",원(KRW),"5,044,184","55,233,814,800",
088390,이녹스,"5,480","-80","1.44","5,480","5,470","11,595","63,573,920","5,560","5,650","5,440","500",원(KRW),"9,350,844","51,242,625,120",
272290,이녹스첨단소재,"49,300","-800","1.60","49,450","49,300","119,045","5,906,668,850","50,400","51,000","48,900","500",원(KRW),"9,232,420","455,158,306,000",
053350,이니텍,"5,820","0","0.00","5,820","5,810","25,207","144,933,820","5,840","5,840","5,670","500",원(KRW),"19,790,916","115,183,131,120",
258610,이더블유케이,"16,350","-100","0.61","16,400","16,350","166,611","2,749,598,550","16,550","17,250","15,750","500",원(KRW),"9,672,944","158,152,634,400",
041520,이라이콤,"4,700","-90","1.88","4,725","4,700","30,534","143,445,730","4,785","4,790","4,655","500",원(KRW),"12,188,730","57,287,031,000",
264850,이랜시스,"2,080","35","1.71","2,085","2,080","348,288","742,802,085","2,025","2,300","2,005","100",원(KRW),"27,051,812","56,267,768,960",
054210,이랜텍,"5,220","-160","2.97","5,230","5,220","270,817","1,424,108,250","5,460","5,490","5,190","500",원(KRW),"21,985,432","114,763,955,040",
065440,이루온,"1,615","35","2.22","1,615","1,610","900,062","1,455,910,625","1,580","1,675","1,525","500",원(KRW),"27,275,020","44,049,157,300",
036260,이매진아시아,"2,220","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"43,778,171","97,187,539,620",
115610,이미지스,"3,035","-45","1.46","3,040","3,035","33,779","102,542,450","3,035","3,080","2,995","500",원(KRW),"7,669,128","23,275,803,480",
323210,이베스트이안스팩1호,"2,060","-5","0.24","2,065","2,060","1,234","2,533,690","2,070","2,070","2,045","100",원(KRW),"3,200,000","6,592,000,000",
078020,이베스트투자증권,"5,160","-50","0.96","5,170","5,160","108,007","557,569,500","5,220","5,220","5,140","5,000",원(KRW),"55,481,190","286,282,940,400",
080010,이상네트웍스,"7,200","10","0.14","7,200","7,170","8,828","63,757,100","7,190","7,260","7,140","500",원(KRW),"9,015,000","64,908,000,000",
086890,이수앱지스,"6,090","-10","0.16","6,100","6,090","48,409","293,131,800","6,090","6,160","6,010","500",원(KRW),"26,625,292","162,148,028,280",
047560,이스트소프트,"7,000","-140","1.96","7,010","7,000","28,641","201,282,560","7,080","7,240","6,900","500",원(KRW),"9,899,400","69,295,800,000",
900110,이스트아시아홀딩스,"230","0","0.00","0","0","0","0","0","0","0","0",중국위안(CNY),"109,000,686","25,070,157,780",
067010,이씨에스,"5,450","100","1.87","5,450","5,420","222,429","1,211,831,990","5,370","5,590","5,310","500",원(KRW),"6,591,190","35,921,985,500",
223310,이에스브이,"137","-4","2.84","137","136","1,502,689","206,155,632","140","142","134","100",원(KRW),"131,207,916","17,975,484,492",
052190,이에스에이,"1,230","10","0.82","1,230","1,225","1,452,428","1,782,788,185","1,220","1,265","1,195","500",원(KRW),"45,801,509","56,335,856,070",
226360,이엑스티,"2,880","-5","0.17","2,880","2,875","136,123","389,634,060","2,865","2,910","2,810","100",원(KRW),"29,352,025","84,533,832,000",
102710,이엔에프테크놀로지,"28,950","150","0.52","28,950","28,900","148,036","4,248,392,650","28,800","29,100","28,100","500",원(KRW),"14,227,836","411,895,852,200",
094190,이엘케이,"787","0","0.00","0","0","0","0","0","0","0","500",원(KRW),"72,327,965","56,922,108,455",
063760,이엘피,"10,250","-150","1.44","10,250","10,200","29,399","297,062,690","10,400","10,400","9,970","500",원(KRW),"4,910,500","50,332,625,000",
123570,이엠넷,"4,010","-35","0.87","4,010","4,000","137,686","548,294,515","4,045","4,045","3,920","500",원(KRW),"22,276,078","89,327,072,780",
095190,이엠코리아,"4,015","-65","1.59","4,025","4,015","375,061","1,505,882,155","4,080","4,115","3,935","500",원(KRW),"36,332,704","145,875,806,560",
091120,이엠텍,"10,000","10","0.10","10,000","9,990","132,333","1,315,049,480","9,900","10,250","9,760","500",원(KRW),"16,060,936","160,609,360,000",
039030,이오테크닉스,"108,500","3,500","3.33","108,500","108,300","82,034","8,787,430,000","105,100","108,700","105,000","500",원(KRW),"12,319,550","1,336,671,175,000",
088290,이원컴포텍,"13,100","-500","3.68","13,250","13,100","166,375","2,221,320,000","13,500","13,750","13,100","500",원(KRW),"17,047,866","223,327,044,600",
181340,이즈미디어,"5,240","-150","2.78","5,240","5,230","124,400","655,562,400","5,390","5,430","5,160","500",원(KRW),"7,045,100","36,916,324,000",
035810,이지바이오,"4,775","-5","0.10","4,780","4,775","267,610","1,276,671,245","4,760","4,815","4,735","500",원(KRW),"57,927,351","276,603,101,025",
090850,이지웰페어,"12,500","500","4.17","12,500","12,450","161,898","2,009,006,000","12,000","12,650","12,000","500",원(KRW),"11,171,127","139,639,087,500",
099750,이지케어텍,"16,600","-200","1.19","16,700","16,600","27,308","452,465,200","16,850","16,850","16,300","500",원(KRW),"6,386,000","106,007,600,000",
092130,이크레더블,"18,900","-50","0.26","18,900","18,850","7,107","134,020,700","18,950","18,950","18,800","500",원(KRW),"12,043,600","227,624,040,000",
016250,이테크건설,"60,200","-800","1.31","60,500","60,200","6,962","420,630,800","61,000","61,500","60,100","5,000",원(KRW),"2,800,000","168,560,000,000",
096040,이트론,"205","-4","1.91","206","205","3,069,582","639,385,144","211","214","205","200",원(KRW),"349,598,748","71,667,743,340",
134060,이퓨쳐,"6,490","360","5.87","6,490","6,480","224,345","1,445,651,260","6,150","6,650","6,150","500",원(KRW),"4,769,250","30,952,432,500",
001840,이화공영,"5,030","705","16.30","5,030","5,020","9,258,804","46,727,368,005","4,290","5,420","4,225","500",원(KRW),"19,805,760","99,622,972,800",
024810,이화전기,"205","-1","0.49","206","205","2,762,034","567,339,804","206","208","204","200",원(KRW),"718,312,032","147,253,966,560",
041830,인바디,"21,150","-50","0.24","21,150","21,050","61,038","1,291,704,050","21,200","21,350","20,900","500",원(KRW),"13,683,782","289,411,989,300",
079950,인베니아,"2,400","-40","1.64","2,415","2,400","45,970","110,367,425","2,425","2,450","2,385","500",원(KRW),"23,200,000","55,680,000,000",
277410,인산가,"1,660","0","0.00","1,660","1,655","118,749","197,207,725","1,690","1,690","1,645","100",원(KRW),"26,507,851","44,003,032,660",
060150,인선이엔티,"7,910","-50","0.63","7,920","7,910","241,154","1,907,384,050","8,000","8,040","7,780","500",원(KRW),"38,391,282","303,675,040,620",
033230,인성정보,"3,210","20","0.63","3,215","3,210","3,615,601","11,948,631,360","3,420","3,510","3,080","500",원(KRW),"19,158,271","61,498,049,910",
037330,인지디스플레,"2,180","45","2.11","2,185","2,180","1,116,114","2,418,084,780","2,110","2,200","2,090","500",원(KRW),"43,885,224","95,669,788,320",
083640,인콘,"1,455","-20","1.36","1,460","1,455","1,358,972","1,974,432,775","1,475","1,485","1,425","200",원(KRW),"79,345,898","115,448,281,590",
216050,인크로스,"29,150","550","1.92","29,150","29,100","53,042","1,505,054,150","28,800","29,250","27,450","500",원(KRW),"8,056,777","234,855,049,550",
049070,인탑스,"14,150","50","0.35","14,200","14,150","307,789","4,398,398,300","14,450","14,650","13,900","500",원(KRW),"17,200,000","243,380,000,000",
119610,인터로조,"27,300","-200","0.73","27,450","27,300","16,324","446,522,350","27,800","27,800","27,050","500",원(KRW),"11,344,520","309,705,396,000",
017250,인터엠,"2,670","-10","0.37","2,670","2,665","225,221","595,463,170","2,675","2,700","2,595","500",원(KRW),"21,045,467","56,191,396,890",
108790,인터파크,"4,685","-50","1.06","4,690","4,685","42,762","201,562,295","4,735","4,795","4,680","500",원(KRW),"33,155,480","155,333,423,800",
035080,인터파크홀딩스,"2,070","-25","1.19","2,070","2,065","72,983","150,776,020","2,090","2,100","2,050","500",원(KRW),"58,500,000","121,095,000,000",
051370,인터플렉스,"15,800","350","2.27","15,850","15,800","245,736","3,820,038,750","15,450","15,900","15,100","500",원(KRW),"23,327,472","368,574,057,600",
064290,인텍플러스,"7,990","140","1.78","8,000","7,990","331,474","2,605,872,310","7,890","8,070","7,600","500",원(KRW),"12,524,962","100,074,446,380",
189300,인텔리안테크,"35,650","-250","0.70","35,700","35,650","191,025","6,878,938,200","36,600","37,000","35,150","500",원(KRW),"7,540,502","268,818,896,300",
150840,인트로메딕,"2,660","70","2.70","2,660","2,655","330,963","863,270,990","2,590","2,675","2,550","500",원(KRW),"25,086,904","66,731,164,640",
048530,인트론바이오,"12,200","150","1.24","12,200","12,150","182,870","2,211,228,650","12,050","12,250","11,950","500",원(KRW),"30,010,745","366,131,089,000",
175140,인포마크,"9,120","310","3.52","9,120","8,940","4,175","37,363,630","8,860","9,130","8,810","500",원(KRW),"3,653,256","33,317,694,720",
115310,인포바인,"21,200","-100","0.47","21,350","21,200","4,317","91,678,450","21,300","21,750","20,800","500",원(KRW),"3,192,883","67,689,119,600",
039290,인포뱅크,"6,880","60","0.88","6,880","6,870","48,071","326,038,380","6,820","7,000","6,500","500",원(KRW),"8,693,978","59,814,568,640",
041020,인프라웨어,"1,330","-45","3.27","1,330","1,325","779,557","1,022,704,830","1,380","1,390","1,275","500",원(KRW),"37,463,160","49,826,002,800",
071200,인피니트헬스케어,"6,300","100","1.61","6,300","6,250","171,004","1,065,273,280","6,210","6,350","6,110","500",원(KRW),"24,396,458","153,697,685,400",
101930,인화정공,"4,940","30","0.61","4,970","4,940","10,107","49,120,280","4,910","5,090","4,805","500",원(KRW),"9,331,705","46,098,622,700",
068330,일신바이오,"2,200","-35","1.57","2,205","2,200","12,796,383","30,632,079,330","2,495","2,595","2,200","100",원(KRW),"44,216,140","97,275,508,000",
058450,일야,"1,305","25","1.95","1,310","1,305","116,698","149,416,800","1,280","1,305","1,245","500",원(KRW),"15,900,000","20,749,500,000",
019540,일지테크,"3,685","-140","3.66","3,695","3,685","1,021,360","3,777,522,405","3,800","3,810","3,560","500",원(KRW),"13,513,500","49,797,247,500",
094820,일진파워,"4,900","0","0.00","4,905","4,900","74,954","366,816,615","4,905","4,950","4,850","500",원(KRW),"15,078,709","73,885,674,100",
950140,잉글우드랩,"4,815","-35","0.72","4,815","4,780","5,778","27,563,555","4,880","4,880","4,725","0",미국달러(USD),"19,867,866","95,663,774,790",
049550,잉크테크,"3,060","-80","2.55","3,075","3,060","117,280","355,959,010","3,035","3,160","3,000","500",원(KRW),"16,019,932","49,020,991,920",
254120,자비스,"2,560","0","0.00","2,570","2,560","638,579","1,600,129,250","2,560","2,610","2,415","100",원(KRW),"18,656,254","47,760,010,240",
043910,자연과환경,"1,370","315","29.86","0","1,370","64,655,156","83,160,607,090","1,055","1,370","1,020","500",원(KRW),"53,149,357","72,814,619,090",
234920,자이글,"4,610","-175","3.66","4,610","4,605","67,826","312,765,985","4,730","4,840","4,505","500",원(KRW),"13,530,910","62,377,495,100",
174880,장원테크,"2,795","30","1.08","2,795","2,790","730,755","2,002,729,865","2,775","2,815","2,665","100",원(KRW),"32,229,009","90,080,080,155",
049630,재영솔루텍,"1,035","-15","1.43","1,035","1,030","948,271","980,916,310","1,045","1,060","1,020","500",원(KRW),"72,794,917","75,342,739,095",
110020,전진바이오팜,"6,310","-150","2.32","6,350","6,310","13,113","82,742,800","6,380","6,460","6,240","500",원(KRW),"4,795,928","30,262,305,680",
065530,전파기지국,"4,040","-50","1.22","4,045","4,040","960,234","3,859,959,295","4,130","4,170","3,935","500",원(KRW),"52,860,000","213,554,400,000",
208140,정다운,"2,420","5","0.21","2,420","2,415","187,087","448,989,925","2,415","2,440","2,365","100",원(KRW),"20,529,824","49,682,174,080",
022220,정산애강,"2,035","-15","0.73","2,040","2,035","100,659","205,267,935","2,050","2,070","2,020","500",원(KRW),"51,794,579","105,401,968,265",
040420,정상제이엘에스,"7,340","20","0.27","7,340","7,330","28,651","210,482,840","7,300","7,430","7,290","500",원(KRW),"15,677,552","115,073,231,680",
045510,정원엔시스,"1,720","15","0.88","1,720","1,715","32,254","54,681,260","1,705","1,720","1,675","500",원(KRW),"32,209,292","55,399,982,240",
065620,제낙스,"6,690","430","6.87","6,700","6,690","1,246,381","8,156,054,370","6,400","7,030","6,210","500",원(KRW),"22,486,744","150,436,317,360",
217190,제너셈,"4,450","10","0.23","4,450","4,430","275,136","1,216,822,610","4,435","4,535","4,255","500",원(KRW),"8,769,174","39,022,824,300",
095700,제넥신,"55,800","2,300","4.30","55,800","55,700","159,163","8,667,843,700","53,100","55,900","52,600","500",원(KRW),"23,761,297","1,325,880,372,600",
072520,제넨바이오,"1,450","-60","3.97","1,455","1,450","1,859,217","2,668,938,985","1,520","1,520","1,375","100",원(KRW),"91,113,903","132,115,159,350",
122310,제노레이,"34,400","-200","0.58","34,450","34,400","118,189","4,055,765,500","34,650","34,700","33,900","500",원(KRW),"4,920,362","169,260,452,800",
187420,제노포커스,"5,230","-50","0.95","5,230","5,210","94,448","491,934,300","5,280","5,320","5,150","500",원(KRW),"21,838,263","114,214,115,490",
123330,제닉,"4,690","-20","0.42","4,690","4,675","7,712","35,926,990","4,680","4,720","4,620","500",원(KRW),"7,000,000","32,830,000,000",
159580,제로투세븐,"11,200","100","0.90","11,200","11,150","117,752","1,305,664,350","11,100","11,300","10,800","500",원(KRW),"20,032,636","224,365,523,200",
147830,제룡산업,"5,030","-90","1.76","5,040","5,030","48,549","243,810,995","5,120","5,200","4,965","500",원(KRW),"10,000,000","50,300,000,000",
033100,제룡전기,"5,500","-70","1.26","5,500","5,490","126,347","691,911,120","5,560","5,650","5,390","500",원(KRW),"16,062,409","88,343,249,500",
079370,제우스,"13,950","150","1.09","13,950","13,900","61,939","842,803,400","13,800","14,000","13,350","500",원(KRW),"10,384,000","144,856,800,000",
054950,제이브이엠,"26,650","-50","0.19","26,700","26,650","14,581","384,329,850","26,600","26,900","26,050","500",원(KRW),"6,330,908","168,718,698,200",
096690,제이스테판,"1,380","-5","0.36","1,390","1,380","164,988","228,248,280","1,385","1,415","1,355","1,000",원(KRW),"38,660,656","53,351,705,280",
090470,제이스텍,"12,850","350","2.80","12,850","12,800","134,166","1,688,710,600","12,550","12,950","12,100","500",원(KRW),"14,597,808","187,581,832,800",
137950,제이씨케미칼,"5,300","-160","2.93","5,330","5,300","214,886","1,149,240,450","5,440","5,510","5,290","500",원(KRW),"22,209,318","117,709,385,400",
